900	15													
ID	grass_fraction	grass_pattern	tree_fraction	tree_pattern	building_fraction	building_pattern	pavement_fraction	pavement_pattern	soil_fraction	soil_pattern	sdtemp	sntemp	wdtemp	wntemp
456	0.35432526	-0.299688286	0.103806228	-0.684865896	0.228650519	-0.526313483	0.117231834	-0.723605231	0.125259516	-0.715149942	56.6000061	29.96111679	30.73889542	8.988895416
457	0.187128028	-0.519025658	0.060761246	-0.78561138	0.329965398	-0.438203717	0.201799308	-0.601198262	0.220346021	-0.578372537	56.48889542	31.15556145	30.8500061	8.988895416
458	0.052318339	-0.750006669	0.012179931	-0.912757176	0.262422145	-0.487666589	0.446366782	-0.02208152	0.226712803	-0.43562389	57.54444885	32.98889542	29.76667404	9.016672134
459	0.426297578	-0.136096802	0.165951557	-0.526116488	0.192249135	-0.628908002	0.114463668	-0.753407626	0.096608997	-0.77595016	55.26667023	30.04444885	29.98889542	9.016672134
460	0.115017301	-0.690851696	0.093287197	-0.679204348	0.331349481	-0.360147296	0.289965398	-0.490091765	0.169273356	-0.559562359	58.04444885	31.73889542	30.3500061	9.016672134
461	0.465882353	-0.066024306	0.025882353	-0.77676193	0.267266436	-0.497844711	0.105190311	-0.577835942	0.134256055	-0.7077755	54.71111679	30.79445076	30.82222748	9.016672134
462	0.364844291	-0.27149403	0.155432526	-0.468238284	0.16733564	-0.623031211	0.101176471	-0.752185298	0.209273356	-0.56197169	54.57222748	29.54445076	29.21111679	9.016673088
463	0.116539792	-0.614794041	0.033910035	-0.855418393	0.18283737	-0.628581703	0.446089965	-0.057968423	0.220622837	-0.572862218	57.18333817	32.37778473	29.46111679	9.016673088
464	0.292595156	-0.345313887	0.123460208	-0.633293469	0.202768166	-0.577387187	0.224775087	-0.57474691	0.155709343	-0.692666073	56.29444885	30.3500061	30.65556335	9.016673088
465	0.087750865	-0.713541252	0.045536332	-0.844219087	0.310726644	-0.440135383	0.372595156	-0.274491685	0.181730104	-0.551749278	58.1000061	31.1000061	30.79445076	9.016673088
466	0.287889273	-0.337042798	0.075155709	-0.777584318	0.253287197	-0.510341469	0.215778547	-0.629939614	0.167889273	-0.628599518	57.43334198	30.21111679	30.90556145	9.016673088
467	0.405259516	-0.21362064	0.118892734	-0.650043119	0.25550173	-0.537968473	0.086228374	-0.711614042	0.130519031	-0.717418654	57.01667023	29.96111679	31.01667213	9.016673088
468	0.204982699	-0.413498715	0.110865052	-0.593949065	0.253564014	-0.458778981	0.252595156	-0.619757733	0.176608997	-0.69129703	54.40556335	29.98889542	28.76667404	9.04445076
469	0.43432526	-0.23934021	0.127612457	-0.644742548	0.130657439	-0.630473653	0.137577855	-0.694852949	0.167058824	-0.6634013	55.65555954	30.26667404	29.82222748	9.04445076
470	0.423806228	-0.18938529	0.123737024	-0.617610939	0.207058824	-0.611811468	0.10200692	-0.738070069	0.141730104	-0.640414727	57.07222748	30.01667213	29.8500061	9.04445076
471	0.436262976	-0.147678145	0.162768166	-0.522691369	0.171072664	-0.658462586	0.113910035	-0.752064806	0.114878893	-0.74361649	55.40556335	30.29445076	29.90556145	9.04445076
472	0.410242215	-0.163426194	0.097301038	-0.720559991	0.19432526	-0.601177504	0.11349481	-0.787228547	0.184221453	-0.617686045	55.48889542	30.68334007	30.07222748	9.04445076
473	0.411349481	-0.219133104	0.123460208	-0.678932334	0.225190311	-0.568950103	0.115709343	-0.739753718	0.119307958	-0.674245614	56.46111679	32.04444885	30.23889542	9.04445076
474	0.374256055	-0.268914193	0.074186851	-0.718952754	0.240692042	-0.529758641	0.093564014	-0.758879835	0.216885813	-0.593459265	57.3500061	30.76667404	30.40556145	9.04445076
475	0.049688581	-0.891772977	0.032249135	-0.912918734	0.225605536	-0.646574075	0.287750865	-0.195310698	0.404705882	-0.214423969	58.01667023	31.82222748	30.57222748	9.04445076
476	0.306435986	-0.40747383	0.107404844	-0.755967888	0.228512111	-0.563716339	0.144636678	-0.638717566	0.212179931	-0.497839932	58.12778473	30.15556145	31.71111679	9.04445076
477	0.105467128	-0.658097885	0.159861592	-0.507104018	0.205536332	-0.565572764	0.345467128	-0.310034372	0.181868512	-0.626085264	56.57222748	33.32222748	30.46111679	9.072227478
478	0.105051903	-0.762384532	0.088027682	-0.707798024	0.305190311	-0.399137467	0.412733564	-0.153052126	0.083737024	-0.834085827	56.23889542	33.40556335	28.90556145	9.072228432
479	0.01467128	-0.941039057	0.009550173	-0.979024472	0.295916955	-0.426220497	0.467266436	0.07056873	0.212595156	-0.587391478	57.32222748	32.18333817	29.37778473	9.072228432
480	0.357785467	-0.292344977	0.02449827	-0.854079937	0.133979239	-0.627309491	0.214256055	-0.607968593	0.237647059	-0.415624091	56.98889542	30.76667213	29.48889542	9.072228432
481	0.034740484	-0.915311304	0.004013841	-0.988317836	0.196955017	-0.506069124	0.60733564	0.005239991	0.156955017	-0.569603181	57.04444885	31.46111679	29.71111679	9.072228432
482	0.376193772	-0.276213664	0.168442907	-0.578303817	0.195294118	-0.599435894	0.131211073	-0.654695027	0.128858131	-0.649227476	56.51667404	30.1000061	29.73889542	9.072228432
483	0.340207612	-0.304223333	0.127889273	-0.548785926	0.221868512	-0.53380199	0.14532872	-0.708292464	0.162768166	-0.672077053	56.40556335	30.57222748	29.76667404	9.072228432
484	0.426851211	-0.115582005	0.053287197	-0.838043225	0.141038062	-0.548713305	0.157923875	-0.318992927	0.220899654	-0.574299593	54.87778473	30.37778473	29.98889542	9.072228432
485	0.343114187	-0.304273658	0.095363322	-0.690991532	0.205121107	-0.581312595	0.15266436	-0.658082658	0.203737024	-0.568951847	56.29444885	30.76667213	30.1000061	9.072228432
486	0.090657439	-0.698856886	0.052041522	-0.809104682	0.305051903	-0.428309016	0.392941176	-0.252897176	0.153217993	-0.68153925	56.15556335	30.6000061	30.12778473	9.072228432
487	0.005536332	-0.968893557	0.002629758	-0.988969864	0.112387543	-0.558599254	0.291349481	-0.338176914	0.588096886	0.065156218	58.98889542	32.21111679	30.32222748	9.072228432
488	0.201384083	-0.417922358	0.06449827	-0.586582932	0.175363322	-0.607292048	0.264083045	-0.326089688	0.294394464	-0.473698699	56.40556335	32.32222748	30.37778473	9.072228432
489	0.316678201	-0.399549103	0.108235294	-0.649024964	0.278062284	-0.482886876	0.145882353	-0.61057465	0.149757785	-0.700592978	55.96111679	30.32222748	30.48889542	9.072228432
490	0.255916955	-0.423172947	0.07349481	-0.742607164	0.236539792	-0.54186993	0.147128028	-0.684392675	0.286920415	-0.448133839	57.23889542	30.93333817	30.6000061	9.072228432
491	0.313633218	-0.344803217	0.099653979	-0.740015429	0.21633218	-0.544303517	0.19100346	-0.621780859	0.177024221	-0.634092429	57.29444885	30.12778473	30.93333817	9.072228432
492	0.506989619	-0.081121075	0.046643599	-0.808273654	0.215363322	-0.532168054	0.110449827	-0.717575361	0.1183391	-0.681443947	56.57222748	30.6000061	30.98889542	9.072228432
493	0.101038062	-0.749508461	0.038615917	-0.809176672	0.206643599	-0.551126432	0.151280277	-0.59914294	0.483460208	-0.021506843	58.07222748	30.8500061	31.21111679	9.072228432
494	0.187958478	-0.605994357	0.006920415	-0.945802639	0.161522491	-0.597537463	0.124982699	-0.316042011	0.22449827	-0.536541736	56.87778473	30.6000061	31.32222748	9.072228432
495	0.26532872	-0.412387177	0.061314879	-0.837682533	0.232802768	-0.520068364	0.111418685	-0.747199466	0.329134948	-0.325617055	58.3500061	30.29445076	31.40556145	9.072228432
496	0.143806228	-0.65420532	0.04083045	-0.872605936	0.224775087	-0.610124566	0.336608997	-0.305003629	0.253979239	-0.396885652	58.3500061	31.82222748	31.54445076	9.072228432
497	0.379377163	-0.177854798	0.255224913	-0.315006599	0.191695502	-0.646949218	0.088581315	-0.842761541	0.079446367	-0.839197749	53.37778473	30.48889542	28.26667404	9.100006104
498	0.22283737	-0.585487586	0.166228374	-0.45442943	0.329411765	-0.329550462	0.197370242	-0.593159742	0.077785467	-0.789909044	54.04444885	30.93333817	28.54445076	9.100006104
499	0.351695502	-0.242955695	0.144636678	-0.565747017	0.176885813	-0.629881562	0.114463668	-0.73578432	0.209965398	-0.607893117	54.43334198	29.96111679	28.71111679	9.100006104
500	0.440968858	-0.097948834	0.222422145	-0.353681004	0.147681661	-0.666865468	0.125259516	-0.796293815	0.062145329	-0.849600972	52.23889542	30.40556145	28.73889542	9.100006104
501	0.344775087	-0.219762349	0.13799308	-0.568614451	0.167612457	-0.636147125	0.212041522	-0.556359856	0.136470588	-0.708529105	53.12778473	30.26667213	28.76667213	9.100006104
502	0.068788927	-0.877071392	0.035432526	-0.90350016	0.288027682	-0.44549887	0.308512111	-0.366226903	0.299238754	-0.296406011	56.32222748	30.37778473	29.07222748	9.100006104
503	0.395017301	-0.250036216	0.148650519	-0.605288978	0.216747405	-0.540316609	0.053148789	-0.654725856	0.185882353	-0.62101315	56.43333817	31.82222748	29.54445076	9.100006104
504	0.396124567	-0.165553363	0.098685121	-0.663063714	0.198200692	-0.591412124	0.117923875	-0.785624925	0.187404844	-0.633922757	55.6000061	30.8500061	29.76667404	9.100006104
505	0.227958478	-0.42901056	0.120553633	-0.636459149	0.168442907	-0.600198682	0.288581315	-0.476479016	0.194463668	-0.594840633	55.8500061	31.04445076	29.76667404	9.100006104
506	0.155294118	-0.531408	0.103944637	-0.659904842	0.282214533	-0.441414724	0.372595156	-0.181424001	0.085951557	-0.823203117	56.04444885	30.43333817	29.82222748	9.100006104
507	0.333425606	-0.296751561	0.132595156	-0.604529494	0.256193772	-0.51630149	0.127197232	-0.743651316	0.148235294	-0.719975092	55.96111679	30.8500061	29.82222748	9.100006104
508	0.400692042	-0.285633784	0.176193772	-0.548906309	0.202076125	-0.605559184	0.098269896	-0.68507557	0.121937716	-0.581185374	56.07222748	30.23889542	29.87778473	9.100006104
509	0.216747405	-0.374359016	0.058961938	-0.784008892	0.106989619	-0.708514283	0.464359862	-0.034259456	0.152941176	-0.57339481	54.87778473	31.12778282	29.87778473	9.100006104
510	0.110588235	-0.658503451	0.089134948	-0.635042703	0.30283737	-0.438368728	0.353356401	-0.309615769	0.141730104	-0.628155196	56.23889542	30.82222748	29.96111679	9.100006104
511	0.332318339	-0.38830541	0.101038062	-0.751111783	0.245397924	-0.506766783	0.15349481	-0.637198967	0.167474048	-0.570476528	57.3500061	30.82222748	30.26667404	9.100006104
512	0.418546713	-0.198255876	0.147543253	-0.576188609	0.216885813	-0.504592362	0.12899654	-0.673304353	0.086782007	-0.821177489	54.3500061	29.79445076	30.32222748	9.100006104
513	0.079307958	-0.808907856	0.095224913	-0.643654007	0.251211073	-0.524666031	0.493702422	-0.061140621	0.077370242	-0.786810349	58.32222748	31.98889542	30.62778473	9.100006104
514	0.199307958	-0.511637099	0.082352941	-0.681652137	0.213010381	-0.554514983	0.306712803	-0.374872442	0.197508651	-0.643856141	56.82222748	30.8500061	31.01667213	9.100006104
515	0.385190311	-0.233624316	0.130242215	-0.651103505	0.208304498	-0.58483234	0.128304498	-0.697101296	0.147958478	-0.671527564	56.29444885	31.79445076	31.01667213	9.100006104
516	0.426297578	-0.086801357	0.378961938	-0.060952349	0.082629758	-0.796176002	0.066851211	-0.829852298	0.041522491	-0.879467791	49.21111679	30.1000061	26.04445076	9.127783775
517	0.166782007	-0.656528703	0.030034602	-0.681068231	0.520692042	-0.144394994	0.147681661	-0.562544045	0.124290657	-0.724423604	55.04444885	31.79445076	28.73889542	9.127783775
518	0.266020761	-0.393591235	0.152249135	-0.547089369	0.133702422	-0.688854822	0.389204152	-0.241746336	0.058685121	-0.839599438	54.73889542	31.29445076	29.07222748	9.127783775
519	0.031280277	-0.942888129	0.001107266	-0.997636399	0.506435986	-0.016867008	0.215224913	-0.083702948	0.245951557	-0.496299519	55.79445267	28.01667213	29.37778473	9.127783775
520	0.155986159	-0.509082142	0.127889273	-0.648652739	0.259100346	-0.436014253	0.385051903	-0.221397164	0.071972318	-0.754218066	56.12778473	31.40556145	29.6000061	9.127783775
521	0.37550173	-0.272264468	0.092871972	-0.712372239	0.232249135	-0.485098173	0.125813149	-0.734378864	0.170519031	-0.618845087	56.43333817	29.82222748	29.68334007	9.127783775
522	0.331487889	-0.349592697	0.127889273	-0.612739995	0.20733564	-0.586378475	0.12083045	-0.661129251	0.212456747	-0.59281181	56.26667404	30.1000061	29.68334007	9.127783775
523	0.037231834	-0.91404017	0.042491349	-0.863637574	0.22200692	-0.58795428	0.498546713	0.136382392	0.129134948	-0.707444846	56.87778473	33.76667404	29.73889542	9.127783775
524	0.284705882	-0.388712588	0.066435986	-0.782272175	0.208858131	-0.550448785	0.089965398	-0.747236988	0.349480969	-0.369218622	56.73889542	30.37778473	29.87778473	9.127783775
525	0.169688581	-0.706775924	0.219238754	-0.464851141	0.203737024	-0.60754464	0.264636678	-0.350118822	0.136193772	-0.623863474	55.40556335	31.82222748	29.87778473	9.127783775
526	0.344359862	-0.306986476	0.145467128	-0.601978438	0.171903114	-0.579418031	0.214809689	-0.664143398	0.122076125	-0.669953772	56.26667023	30.51667213	30.12778473	9.127783775
527	0.290103806	-0.323357683	0.094256055	-0.597671917	0.236816609	-0.514929483	0.218131488	-0.565984578	0.157923875	-0.664778279	55.23889542	31.29445076	30.32222748	9.127783775
528	0.256193772	-0.473668257	0.084013841	-0.730922703	0.201937716	-0.605563336	0.137854671	-0.727186987	0.32	-0.346982835	57.57222748	31.3500061	30.32222748	9.127783775
529	0.377716263	-0.236995421	0.075155709	-0.689613107	0.237231834	-0.521803292	0.137439446	-0.742140721	0.170795848	-0.67239687	56.48889542	30.87778473	30.46111679	9.127783775
530	0.301730104	-0.363589417	0.145882353	-0.603372578	0.181868512	-0.58652639	0.256885813	-0.508668871	0.113079585	-0.702812425	54.98889542	30.48889542	30.62778473	9.127783775
531	0.31100346	-0.307548315	0.075570934	-0.750528311	0.227266436	-0.538791183	0.175363322	-0.654668819	0.206920415	-0.641419489	57.15555954	30.1000061	30.76667404	9.127783775
532	0.391695502	-0.157322208	0.069619377	-0.715154807	0.198754325	-0.617460464	0.249550173	-0.501094521	0.090103806	-0.81540956	55.12778473	30.32222748	31.37778473	9.127783775
533	0.048858131	-0.895093675	0.032525952	-0.905652106	0.371764706	-0.307677838	0.508096886	0.159179668	0.038754325	-0.875870896	57.6000061	32.6000061	31.48889542	9.127783775
534	0.389480969	-0.319988692	0.068373702	-0.750985432	0.174948097	-0.623639407	0.131487889	-0.66822842	0.235709343	-0.472342842	57.68334198	30.32222748	31.62778473	9.127783775
535	0.008581315	-0.95945604	0.001522491	-0.989435422	0.028927336	-0.864327279	0.2383391	-0.412981056	0.428512111	-0.086970243	58.57222748	32.26667404	31.79444885	9.127783775
536	0.712802768	0.432245356	0.135640138	-0.473067415	0.051349481	-0.73084819	0.070865052	-0.82604967	0.029342561	-0.911071481	47.04444885	28.98889542	26.07222748	9.155561447
537	0.634878893	0.385635449	0.167058824	-0.532807033	0.121522491	-0.686460485	0.037508651	-0.797390208	0.039031142	-0.857879916	48.54444885	27.79445076	28.82222748	9.155561447
538	0.352525952	-0.21343779	0.184775087	-0.526927858	0.25799308	-0.419260549	0.133425606	-0.706282194	0.068235294	-0.803635151	55.87778473	30.1000061	29.8500061	9.155561447
539	0.174532872	-0.551350691	0.047750865	-0.7681148	0.174948097	-0.628095486	0.363044983	-0.402021643	0.238062284	-0.497448724	56.82222748	30.71111679	29.87778473	9.155561447
540	0.190588235	-0.514056865	0.045397924	-0.755273664	0.135363322	-0.701077531	0.430034602	-0.140838784	0.198615917	-0.63848257	56.57222748	31.32222748	30.04445076	9.155561447
541	0.09799308	-0.81616381	0.033771626	-0.91783582	0.137854671	-0.657172203	0.156678201	-0.605293408	0.573702422	0.068527576	57.73889542	30.90556335	30.07222748	9.155561447
542	0.037508651	-0.918278603	0.058961938	-0.732544172	0.330795848	-0.369274462	0.50283737	0.075781511	0.067681661	-0.82498509	55.93333817	32.79444885	30.15556145	9.155561447
543	0.141591696	-0.72707754	0.025190311	-0.928405648	0.111141869	-0.75409024	0.083460208	-0.829378046	0.29467128	-0.161112232	56.90556335	29.76667404	30.29445076	9.155561447
544	0.216193772	-0.390488026	0.067266436	-0.705748753	0.127197232	-0.609805257	0.381453287	-0.167234541	0.207889273	-0.560893557	56.23889542	31.12778473	30.43334007	9.155561447
545	0.346020761	-0.350418151	0.087197232	-0.755040316	0.237508651	-0.570293158	0.145190311	-0.661705447	0.183114187	-0.479200628	57.46111679	30.62778473	30.46111679	9.155561447
546	0.279307958	-0.396726294	0.060069204	-0.820599797	0.176055363	-0.626341342	0.117370242	-0.763330904	0.296608997	-0.344048307	58.04444885	30.23889542	31.07222748	9.155561447
547	0.013148789	-0.967061772	0.065605536	-0.819127213	0.36982699	-0.347134134	0.49716263	0.01854427	0.054256055	-0.809396647	58.57222748	33.54444885	31.15556145	9.155561447
548	0.314048443	-0.30272063	0.068788927	-0.778817082	0.261176471	-0.474622872	0.172871972	-0.669046644	0.183114187	-0.585929464	57.54444885	30.07222748	31.32222748	9.155561447
549	0.32567474	-0.26707749	0.029757785	-0.891398968	0.103114187	-0.736714832	0.100346021	-0.74565586	0.146989619	-0.678917647	55.57222748	30.04445076	31.46111679	9.155561447
550	0.438200692	-0.012125684	0.278062284	-0.133598237	0.124013841	-0.820753299	0.113356401	-0.836532546	0.042214533	-0.924193403	48.71112061	30.1000061	27.54445076	9.183339119
551	0.138408304	-0.619504202	0.1183391	-0.611338832	0.282352941	-0.547121728	0.35183391	-0.197117006	0.106020761	-0.76037937	55.46111679	31.26667213	28.48889542	9.183339119
552	0.03349481	-0.931374864	0.010657439	-0.941656925	0.336193772	-0.166739047	0.372871972	-0.304069747	0.246782007	-0.367561285	60.18334198	32.6000061	28.90556145	9.183339119
553	0.115986159	-0.67331814	0.023529412	-0.881286196	0.204567474	-0.51543603	0.255086505	-0.407573666	0.330242215	-0.317462157	57.1000061	29.96111679	29.37778473	9.183339119
554	0.329688581	-0.32633653	0.121245675	-0.67419817	0.361107266	-0.330088305	0.126089965	-0.699659812	0.060484429	-0.85998125	54.54444885	29.73889542	29.48889542	9.183339119
555	0.082768166	-0.705044827	0.140346021	-0.582510599	0.242906574	-0.476562845	0.361384083	-0.253178901	0.171487889	-0.672896046	57.01667404	31.54444885	29.82222748	9.183339119
556	0.248442907	-0.444564812	0.140484429	-0.60766055	0.203044983	-0.600941141	0.289411765	-0.378122661	0.117231834	-0.697536093	56.79444885	30.8500061	29.96111679	9.183339119
557	0.349896194	-0.304997141	0.10200692	-0.729224488	0.195294118	-0.559424014	0.128304498	-0.724613269	0.22449827	-0.56028172	57.29444885	30.6000061	30.18334007	9.183339119
558	0.185605536	-0.515994586	0.036539792	-0.841115011	0.103529412	-0.66792674	0.420069204	-0.164165212	0.253564014	-0.455548122	57.29444885	31.37778473	30.21111679	9.183339119
559	0.349204152	-0.275143748	0.114602076	-0.692713373	0.19432526	-0.580893954	0.178823529	-0.626612916	0.160415225	-0.633873678	56.26667023	30.71111679	30.57222748	9.183339119
560	0.303944637	-0.357319011	0.089965398	-0.713886153	0.2016609	-0.568057599	0.250795848	-0.360370998	0.153633218	-0.725359063	56.54445267	32.62778473	30.73889542	9.183339119
561	0.213010381	-0.567292778	0.096747405	-0.762303164	0.235847751	-0.468373619	0.202906574	-0.521948024	0.251487889	-0.475841152	57.26667023	33.23889542	30.73889542	9.183339119
562	0.071557093	-0.668583023	0.032525952	-0.827785717	0.276816609	-0.519713969	0.275847751	-0.441503318	0.340069204	-0.329675993	57.98889542	30.93334007	31.01667213	9.183339119
563	0.246782007	-0.456089491	0.113079585	-0.712456565	0.18283737	-0.604301821	0.261453287	-0.460135968	0.195847751	-0.608905686	57.1000061	32.12778473	31.07222748	9.183339119
564	0.256193772	-0.427212181	0.032941176	-0.856924373	0.172871972	-0.594871463	0.038892734	-0.823983322	0.499100346	-0.049867929	58.3500061	30.04444885	31.1000061	9.183339119
565	0.418823529	-0.161170972	0.309342561	-0.106897933	0.131626298	-0.717990574	0.068096886	-0.849472513	0.060899654	-0.867933304	50.51667023	30.23889542	26.54445076	9.183340073
566	0.139653979	-0.545195482	0.074740484	-0.689401002	0.182422145	-0.652981151	0.430449827	0.029532409	0.172733564	-0.681931231	56.62778473	30.62778473	29.73889542	9.183340073
567	0.006366782	-0.967994154	0.004290657	-0.970429578	0.356955017	-0.304056128	0.480553633	0.045077835	0.15183391	-0.675376594	56.57222748	32.93333817	28.65556145	9.211116791
568	0.161799308	-0.511718939	0.113633218	-0.609409971	0.201799308	-0.608537574	0.326366782	-0.414441025	0.162352941	-0.665226318	55.12778473	30.87778473	28.96111679	9.211116791
569	0.437231834	-0.05074302	0.275432526	-0.185170287	0.159723183	-0.70997605	0.077508651	-0.840306122	0.045121107	-0.923294345	49.98889542	30.43334007	29.01667213	9.211116791
570	0.327197232	-0.343188206	0.097439446	-0.649352248	0.237923875	-0.549230815	0.192525952	-0.625495493	0.138823529	-0.668825989	55.65556335	29.82222748	29.79445076	9.211116791
571	0.29716263	-0.329215584	0.134117647	-0.595522498	0.080415225	-0.80160938	0.177577855	-0.555368695	0.240138408	-0.500613014	54.8500061	30.51667404	29.79445076	9.211116791
572	0.014532872	-0.871727358	0.009688581	-0.949582149	0.298131488	-0.468567606	0.440415225	-0.053159539	0.237231834	-0.205816922	57.68334198	33.32222748	29.8500061	9.211116791
573	0.337439446	-0.306636978	0.126920415	-0.632930085	0.144636678	-0.682919668	0.174948097	-0.669944901	0.216055363	-0.360394867	56.76667404	30.73889542	30.07222748	9.211116791
574	0.064636678	-0.871616912	0.048858131	-0.873566342	0.158892734	-0.434651124	0.229896194	-0.457301003	0.497716263	0.320928696	61.40556335	33.51667023	30.23889542	9.211116791
575	0.381453287	-0.215966793	0.137024221	-0.663137182	0.254948097	-0.507271662	0.082352941	-0.757948296	0.136747405	-0.669902498	56.57222748	30.04445076	30.40556145	9.211116791
576	0.174117647	-0.487759683	0.089273356	-0.751299141	0.270865052	-0.433117033	0.348650519	-0.178347878	0.113079585	-0.7284493	57.43333817	32.48889542	30.76667404	9.211116791
577	0.204982699	-0.617596559	0.042768166	-0.88065602	0.274602076	-0.470713323	0.211626298	-0.349944086	0.266020761	-0.44842227	57.48889542	31.04445076	30.79445076	9.211116791
578	0.340484429	-0.332881235	0.112249135	-0.722316813	0.255363322	-0.494088544	0.10532872	-0.688303398	0.113356401	-0.752723382	57.65556335	29.6000061	31.01667213	9.211116791
579	0.046643599	-0.935014006	0.007750865	-0.973641633	0.276124567	-0.398474568	0.492595156	0.01574417	0.176885813	-0.669215009	58.3500061	32.21111679	31.8500061	9.211116791
580	0.702698962	0.336372414	0.257716263	-0.208578863	0.031695502	-0.886733992	0.003044983	-0.976832276	0.004429066	-0.960242446	45.68334198	29.76667404	26.82222748	9.211117744
581	0.503114187	0.004019743	0.108096886	-0.717416069	0.046920415	-0.911663854	0.026020761	-0.883327737	0.315847751	-0.210715163	53.65556335	31.04445076	30.76667213	9.211117744
582	0.164705882	-0.291356307	0.029204152	-0.816350478	0.083875433	-0.768530512	0.050934256	-0.843408445	0.034878893	-0.878972437	53.76667404	28.98889542	29.87778473	9.238894463
583	0.797785467	0.603899992	0.115294118	-0.563072501	0.04982699	-0.775151669	0.004705882	-0.965270992	0.030449827	-0.754802274	43.23889542	26.71111679	24.1000061	9.238895416
584	0.517785467	0.071242504	0.129273356	-0.652013805	0.06283737	-0.79807171	0.033217993	-0.894597868	0.18532872	-0.562532113	48.51667404	27.04445076	25.21111679	9.238895416
585	0.627404844	0.36618282	0.195155709	-0.543310186	0.100622837	-0.693097564	0.041522491	-0.696555002	0.03266436	-0.86339793	50.76667404	29.46111679	29.01667213	9.238895416
586	0.065882353	-0.708037333	0.036678201	-0.749835923	0.072941176	-0.784930284	0.105190311	-0.512800533	0.084013841	-0.658470804	56.90556335	28.76667213	29.07222748	9.238895416
587	0.044982699	-0.85577591	0.009273356	-0.940421979	0.188096886	-0.611161486	0.440415225	0.080539117	0.317231834	-0.241481201	57.1000061	32.04445267	29.1000061	9.238895416
588	0.364013841	-0.252816883	0.171487889	-0.498452802	0.171903114	-0.683746041	0.123044983	-0.73544503	0.169550173	-0.619162735	54.15556335	29.8500061	29.15556145	9.238895416
589	0.358615917	-0.255461644	0.173287197	-0.479904046	0.193356401	-0.636017829	0.131626298	-0.710346572	0.142283737	-0.720242487	54.96111679	29.90556145	29.15556145	9.238895416
590	0.332871972	-0.270141221	0.111141869	-0.64677957	0.213425606	-0.607441922	0.154602076	-0.713352785	0.186851211	-0.623473829	56.54444885	29.62778473	29.37778473	9.238895416
591	0.14532872	-0.64868214	0.075986159	-0.771294021	0.209134948	-0.591661152	0.225605536	-0.513396042	0.298961938	-0.389508602	56.18333817	30.57222748	29.48889542	9.238895416
592	0.436124567	-0.122327357	0.104083045	-0.677388955	0.170242215	-0.636367918	0.131487889	-0.746601096	0.156401384	-0.676297241	54.93333817	30.18333817	29.54445076	9.238895416
593	0.028235294	-0.92616988	0.018546713	-0.965489668	0.251349481	-0.395386659	0.459653979	-0.137524622	0.242214533	-0.484397631	57.54445267	30.71111679	29.87778473	9.238895416
594	0.184083045	-0.422149913	0.066297578	-0.682791483	0.198615917	-0.576031197	0.185882353	-0.563813927	0.359861592	-0.339466241	56.90556335	32.01667023	29.90556145	9.238895416
595	0.200276817	-0.510953737	0.122491349	-0.616597297	0.135640138	-0.678699752	0.126228374	-0.63528326	0.1183391	-0.731517157	55.12778473	29.76667404	29.93334007	9.238895416
596	0.258961938	-0.475146681	0.121384083	-0.680571648	0.125259516	-0.680242187	0.371072664	-0.026626092	0.122629758	-0.684319047	55.43333817	32.29444885	30.1000061	9.238895416
597	0.301730104	-0.41654073	0.109342561	-0.677958762	0.289273356	-0.490440999	0.104636678	-0.683182007	0.11916955	-0.732312882	56.32222748	30.07222748	30.15556145	9.238895416
598	0.300622837	-0.328076461	0.033079585	-0.822670621	0.242629758	-0.346663559	0.287197232	-0.429177307	0.136193772	-0.731409938	55.8500061	31.01667213	30.18334007	9.238895416
599	0.279446367	-0.402282795	0.095224913	-0.73840702	0.19432526	-0.600615876	0.165813149	-0.587395798	0.262698962	-0.502431453	57.1000061	30.43334007	30.43334007	9.238895416
600	0.156678201	-0.569835743	0.039446367	-0.82732032	0.323183391	-0.352863373	0.19432526	-0.488319049	0.285536332	-0.398122868	57.40556335	30.76667404	30.54445076	9.238895416
601	0.097577855	-0.694900769	0.063529412	-0.752972846	0.173010381	-0.63738714	0.305882353	-0.422497282	0.31349481	-0.243937271	55.79444885	30.68334007	30.68333817	9.238895416
602	0.110865052	-0.639688834	0.037923875	-0.848306877	0.239861592	-0.533420635	0.381038062	-0.242531856	0.230311419	-0.457641291	57.73889542	31.79445076	30.79445076	9.238895416
603	0.039307958	-0.629205626	0.011487889	-0.795073934	0.07266436	-0.770808257	0.51017301	-0.128833607	0.366366782	-0.235982235	58.29444885	31.29445076	30.8500061	9.238895416
604	0.231418685	-0.498481163	0.089411765	-0.701650313	0.187404844	-0.593923277	0.361107266	-0.23657556	0.130657439	-0.754535357	56.37778473	32.29444885	30.90556145	9.238895416
605	0.240553633	-0.401633778	0.042491349	-0.823359439	0.177024221	-0.57027223	0.127474048	-0.700696057	0.116262976	-0.722129292	57.73889542	30.15556145	31.12778282	9.238895416
606	0.066020761	-0.741115985	0.037093426	-0.825486023	0.22366782	-0.471013088	0.425605536	-0.188369212	0.247612457	-0.569671299	58.62778473	31.57222748	31.26667213	9.238895416
607	0.255916955	-0.382308162	0.040692042	-0.849659156	0.172733564	-0.559422574	0.09799308	-0.760488471	0.084982699	-0.770361044	57.21111679	30.62778473	31.26667404	9.238895416
608	0.316678201	-0.414423322	0.078477509	-0.771782625	0.215640138	-0.599192459	0.166920415	-0.655064471	0.221730104	-0.509440325	57.93333817	30.8500061	31.40556145	9.238895416
